City,Population,Public Transportation Rate,Median Age,Lat,Lng
Grand Rapids,258307.0,2.5208021079792635,33.68749999999999,42.9633599,-85.6680863
Grandview,35928.0,2.8600100351229303,39.7,38.8858407,-94.5330096
Grandville,27496.0,1.5327929255711128,36.7,42.9097484,-85.7630885
Granger,29932.0,0.1600445341312365,41.4,36.1777311,-95.857919
Granite Quarry,26818.0,0.4941910872203919,43.2,35.6123617,-80.4467263
Grants Pass,68170.0,0.353072430957494,46.75,42.4390069,-123.3283925
Grape Creek,27319.0,0.10117800101178,36.1,30.2227287,-98.7220171
Grapevine,76454.0,0.1305279632863744,39.8,32.9342919,-97.0780654
Grass Valley,25223.0,0.3522677234698371,50.5,39.2190608,-121.0610606
Great Falls,57891.0,0.7214941216918145,37.8,38.9987208,-77.2538699
Greece,93041.0,0.8042506193957749,43.76666666666666,39.074208,21.824312
Greeley,50466.0,1.4262836552897609,25.5,40.4233142,-104.7091322
Green Bay,123399.0,1.1312749070903858,36.5,44.5133188,-88.0132958
Greenbelt,25405.0,14.448317564202886,33.4,39.0045544,-76.87552819999999
Greeneville,26240.0,0.1254180602006689,44.9,36.1631574,-82.83098609999999
Greenfield,38870.0,0.16719702281430346,39.7,39.785043,-85.7694226
Greensboro,234388.0,1.363267272068351,37.08,36.0726354,-79.7919754
Greensburg,58187.0,0.8838291990979851,45.9,40.3014581,-79.5389289
Greenville,303079.0,0.7042188788878653,34.525,34.85261759999999,-82.3940104
Greenwich,25066.0,17.2202486678508,41.6,41.0262417,-73.6281964
Greenwood,160369.0,0.2772689029955534,37.16,39.6136578,-86.10665259999999
Greer,79073.0,0.31374253413005715,38.3,34.9387279,-82.2270568
Gresham,78512.0,6.01821651142834,35.84999999999999,45.5098502,-122.4347608
Gretna,39718.0,2.410648778953988,34.2,29.9146493,-90.0539603
Griffin,36103.0,0.15399578537850542,38.7,42.9408333,-87.9477778
Groesbeck,27579.0,1.9262479388397544,37.5,31.5243379,-96.5338693
Grove City,59860.0,0.6960088766349484,38.2,41.15783769999999,-80.08867029999999
Grovetown,34833.0,0.18015613531727495,31.2,33.4504157,-82.1981764
Guadalupe,46117.0,3.26681020205366,31.4,16.265,-61.55099999999999
Guayama,43251.0,1.0654337119308472,35.9,17.9841328,-66.1137767
Guaynabo,72665.0,2.464341810278708,40.55,18.3615548,-66.11106819999999
Gulf Breeze,35265.0,0.2551330336532621,36.2,30.3571438,-87.1638574
Gulfport,49448.0,0.21642984849910604,33.9,30.3674198,-89.0928155
Gurabo,46569.0,1.7342482844666252,36.2,18.2543987,-65.9729421
Gurnee,37920.0,2.7646906549314005,38.8,42.3702996,-87.90201859999999
HALNDLE BCH,40327.0,5.7153084357475255,46.9,25.9812024,-80.14837899999999
HILLS DALES,29907.0,1.000130736043927,40.6,29.5911751,-98.64080930000002
HILLTOP MALL,60101.0,10.700467515718199,33.7,34.4210341,-103.2070852
HOPEWELL,25936.0,3.5640453154717604,40.7,35.2333138,-84.88854769999999
HUNTERS HLW,33626.0,0.468984492246123,39.3,42.1866839,-93.6044474
HUNTINGTN BCH,88481.0,0.7807829526515023,44.25,33.6594835,-117.9988026
HUNTINGTN STA,68580.0,9.563276041348097,39.5,40.8534318,-73.4115091
Hacienda Heights,55237.0,2.2007153376814643,40.4,33.9930677,-117.9686755
Hackensack,43903.0,18.796217451709765,39.1,40.8859325,-74.0434736
Hackettstown,29132.0,1.8339241887101168,40.0,40.8539879,-74.8290555
Hadar,30496.0,0.1697686116700201,35.4,42.7386456,-94.22379509999999
Hadley,57296.0,0.544329573934837,28.3,42.3417565,-72.58842220000001
Hagerstown,94133.0,1.2935959824178984,39.85,39.6417629,-77.71999319999999
Haines City,34001.0,0.16285248992885915,37.5,28.1141841,-81.61785359999999
Hamburg,42837.0,0.6029164329781268,43.6,53.5510846,9.9936819
Hamilton,113047.0,0.3974464303990937,36.75,37.9426096,-96.19513200000002
Hammond,26187.0,0.31960551547803856,33.8,41.5833688,-87.5000412
Hampton,130960.0,2.4136390697519516,34.46666666666666,37.0298687,-76.34522179999999
Hanford,66316.0,0.6307692307692307,31.8,46.583889,-119.386667
Hanover,50812.0,0.2630958925626325,42.0,52.3758916,9.732010400000002
Hanover Park,38377.0,3.5839585469854804,33.3,41.9994722,-88.1450735
Hansen Hills,102367.0,6.131597975415763,30.8,34.2554062,-118.4206967
Harbor City,27550.0,5.050584267900557,37.6,33.7906551,-118.2965084
Harker Heights,27850.0,0.1931799092894339,32.0,31.0835102,-97.6597376
Harlingen,51781.0,0.3139269406392694,32.7,26.1906306,-97.69610259999999
Harrison,30185.0,0.18435395960243667,40.2,36.2297936,-93.1076765
Harrisonburg,66891.0,2.2873901610940663,27.75,38.4495688,-78.8689155
Harrisville,27847.0,1.6009557945041817,32.8,44.6564022,-83.2946891
Hartford,123435.0,8.609619815006637,36.475,36.097897,-95.8526426
Hartselle,25681.0,0.0,37.2,34.4434282,-86.9352842
Hartsville,31586.0,0.1086048454469507,41.1,34.3740431,-80.07340049999999
Harvey,73884.0,0.7009316437815314,34.55,41.6100344,-87.6467131
Hastings,55803.0,0.3129221640057896,38.40000000000001,40.5862583,-98.38987259999999
Hatillo,41830.0,0.18202879364554028,38.4,18.4863331,-66.82545449999999
Hattiesburg,85450.0,0.5648084905164714,31.25,31.3271189,-89.29033919999999
Haverhill,26415.0,4.296875,38.8,42.7762015,-71.0772796
Hawthorne,95223.0,7.272810805843978,32.0,33.9164032,-118.3525748
Hayward,170182.0,7.724234242206948,35.03333333333334,37.6687665,-122.0809964
Hazard,54353.0,12.789292685193793,30.9,37.24954,-83.1932284
Hazle Township,27681.0,2.2798597009414805,36.1,40.9568399,-76.02758589999999
Heath,35767.0,0.05157297576070139,32.2,32.8365147,-96.474987
Heathrow,40167.0,0.2671101703457313,41.8,28.7728194,-81.3701881
Helena,54833.0,0.5405658662683186,41.5,38.979416,-94.85668799999999
Helotes,27381.0,0.20463847203274216,37.7,29.56959459999999,-98.7068269
Hemet,122894.0,1.4868278925796796,38.5,33.7475203,-116.9719684
Henderson,303300.0,1.3209729693481629,39.65,36.0395247,-114.9817213
Hendersonville,94854.0,0.41653177288457466,40.6,35.3187279,-82.4609528
Hephzibah,40487.0,0.4517704517704518,35.8,41.8874752,-87.7992984
Heritage Creek,39651.0,1.657239819004525,35.9,40.2447357,-75.088623
Hermiston,25584.0,0.6576543660942638,32.8,45.8404101,-119.2894604
Hermitage,37971.0,2.0656136087484813,33.9,36.2150124,-86.61294939999999
Hermon,44972.0,1.1681383370125091,37.3,33.4161617,35.8570262
Hernando,26207.0,0.13582342954159593,39.7,28.5578826,-82.4752757
Herndon,120318.0,7.067937276532291,36.23333333333333,38.9695545,-77.3860976
Herriman,35428.0,2.055099573709996,25.1,40.5141147,-112.0329938
Hesperia,81049.0,1.061926248638556,31.7,34.4263886,-117.3008784
Hialeah,252349.0,1.95541674256118,42.0,25.8575963,-80.2781057
Hickory,78302.0,0.2338315136934015,40.3,35.7344538,-81.3444573
Hicksville,39805.0,10.203881591844736,42.8,40.7580684,-73.5240738
Hidden Hills,25165.0,0.4898728214790391,43.6,34.1648798,-118.6647537
High Point,47561.0,0.5888740394253258,38.1,35.9556923,-80.0053176
Highland,103514.0,1.009287284984698,30.4,36.2967508,-95.8380366
Highland Beach,30453.0,5.911552346570398,41.3,26.3995204,-80.0655977
Highland Park,90871.0,10.553565234967193,40.35,42.1816918,-87.8003437
Hightstown,27653.0,7.0955670696603335,38.2,40.2695538,-74.5232089
Hillcrest Heights,38525.0,24.83391331857007,38.1,38.8328909,-76.9594189
Hilliard,58392.0,0.8539990146165216,34.7,40.0333961,-83.1582451
Hillsboro,162022.0,7.465592699059171,33.333333333333336,45.5272177,-122.9360906
Hillsborough,42223.0,11.307332603721022,42.0,27.9903597,-82.3017728
Hillsborough Township,39365.0,3.5257032007759457,40.5,40.5106322,-74.6472522
Hilo,47115.0,0.4549214226633582,40.5,19.7241106,-155.0868193
Hilton Head Island,25176.0,0.01853052904660428,50.2,32.216316,-80.752608
Hixson,40943.0,0.3478351157719863,43.3,35.137265,-85.2368219
Hobbs,37635.0,0.7004691215217531,31.3,36.1403936,-95.9733003
Hoboken,51979.0,55.06953524307619,31.5,40.7439905,-74.0323626
Hoffman Estates,34154.0,1.9765659220324132,33.8,42.0629915,-88.12271989999999
Holbrook,28651.0,5.874381733179756,41.0,34.9022482,-110.1581768
Holland,127577.0,2.107698385383396,38.43333333333333,52.132633,5.291265999999999
Hollister,50625.0,0.7618265590073445,34.0,37.6839067,-97.24739059999999
Holly Springs,31732.0,0.2031419284940412,34.0,35.6512655,-78.8336218
Hollywood,72126.0,11.544402057503259,36.05,34.0928092,-118.3286614
Holyoke,40079.0,2.9722889220585373,35.6,42.2042586,-72.6162009
Homer Glen,35762.0,3.3296466616217475,36.0,41.6000317,-87.9381112
Homestead,87260.0,5.505482607813216,30.85,36.1136044,-97.0593509
Honolulu,351910.0,11.085592394868398,40.8375,21.3069444,-157.8583333
Honolulu County,75350.0,12.710295206856413,36.5,21.3069857,-157.8584319
Hope Mills,33385.0,0.1278409090909091,32.6,34.9704419,-78.9453056
Hopkinsville,44276.0,0.4274548119198828,35.2,36.8656008,-87.4886186
Horn Lake,26575.0,0.18676410881039385,32.5,34.9553719,-90.03481389999999
Hot Springs National Park,30270.0,0.8774834437086093,39.2,34.5216915,-93.0423545
Houma,83933.0,0.4210116247065816,34.96666666666667,29.5957696,-90.71953479999999
Houston,1758164.0,2.7627164796825245,32.22790697674419,29.7604267,-95.3698028
Howard Beach,28742.0,26.68200997314921,44.2,40.6571222,-73.8429989
Howell,43858.0,0.3114667688916575,38.8,40.1645785,-74.2082671
Howell Township,38217.0,3.6063538055569926,38.0,40.1645785,-74.2082671
Hualapai,25705.0,0.0780814277746793,45.8,35.0991066,-113.8847105
Huber Heights,50359.0,1.3587436033174518,37.9,39.843947,-84.12466080000002
Hublersburg,27934.0,0.8704208295488951,41.0,40.9608972,-77.6099966
Hudson,88877.0,0.6370044622063232,46.66666666666666,42.2528649,-73.790959
Hudsonville,34632.0,0.17189514396218306,34.6,42.870859,-85.8650358
Humacao,51757.0,0.3495037047392702,39.2,18.1551337,-65.8203943
Humble,124563.0,1.9165770418741983,33.46666666666666,29.99883119999999,-95.26215529999999
Huntersville,54616.0,1.304425730155886,36.1,35.410694,-80.84285040000002
Huntington,70870.0,6.224271403325361,42.15,40.8418131,-96.65579439999999
Huntington Beach,106364.0,1.4138735270026777,38.3,33.6594835,-117.9988026
Huntington Park,76206.0,12.530816141170366,30.2,33.9816812,-118.2250725
Huntley,27077.0,1.820982061967748,44.8,42.1680796,-88.4281415
Huntsville,149073.0,0.38094731416080624,36.52,34.7303688,-86.5861037
Hurst,29449.0,0.5903187721369539,34.7,32.8234621,-97.1705678
Hutto,25421.0,0.04067024564828372,31.7,30.54269949999999,-97.5466702
IND HBR BCH,25512.0,0.4150843416055816,47.5,28.1459538,-80.5978432
IND HEAD PARK,31675.0,11.308028987586999,43.2,41.7698632,-87.89696649999999
Idaho Falls,65845.0,2.335875932173127,32.0,43.49266069999999,-112.0407584
Immokalee,28824.0,22.290388548057262,25.3,26.4185248,-81.4174057
Imperial,25836.0,0.0,36.5,36.1848907,-95.87097159999999
Imperial Beach,26257.0,4.259276480982051,31.2,32.5839444,-117.1130849
Independence,62001.0,0.6594357588146704,38.3,37.2242358,-95.7083131
Indiana,34835.0,0.9549428379287156,30.5,40.2671941,-86.1349019
Indianapolis,539745.0,2.471182688778994,34.0625,39.768403,-86.158068
Indio,27466.0,0.8183597224693115,37.5,33.7205771,-116.2155619
Inglewood,150473.0,6.853626533349209,32.72000000000001,33.9616801,-118.3531311
Inkster,25056.0,2.2972972972972974,32.9,42.2942045,-83.30993029999999
Inman,29627.0,0.18134510762437908,40.2,38.2319537,-97.77338089999999
Inner West Side,60256.0,4.283331870446766,33.6,29.4324749,-98.57171059999999
Iowa City,33277.0,4.479161260185809,28.1,41.6611277,-91.5301683
Irmo,34772.0,0.3774663997712325,35.6,34.0859829,-81.1831513
Irvine,127209.0,1.4059279361165813,35.02500000000001,33.6845673,-117.8265049
Irving,213332.0,2.3450011849675563,31.8,32.8140177,-96.9488945
Irvington,54268.0,21.854193004635487,35.7,40.7263249,-74.22864349999999
Irwindale,86272.0,4.561713429915479,34.25,34.1069527,-117.9353413
Isabela,43101.0,0.4017638412542871,38.9,18.5007759,-67.0243462
Issaquah,53340.0,7.319397129187976,39.4,47.5301011,-122.0326191
Ithaca,65647.0,9.248554913294797,26.1,42.4439614,-76.5018807
Jackson,337353.0,0.6960446302589722,35.2,37.0370221,-95.6164276
Jackson Heights,63202.0,71.771714066103,37.9,40.7556818,-73.8830701
Jackson Township,55285.0,2.558258340865328,42.1,40.0918895,-74.35874729999999
Jacksonville,748370.0,1.7179762812085309,35.2,30.3321838,-81.65565099999999
Jacksonville Beach,25829.0,1.7457084666860634,42.9,30.2841224,-81.3961338
Jamaica,430698.0,47.04030440936099,36.47000000000001,18.109581,-77.297508
Janesville,32039.0,0.4003736821032965,37.2,42.6827885,-89.0187222
Jefferson City,39157.0,0.2753416275749541,38.9,38.57670170000001,-92.1735164
Jenison,26377.0,0.10267751362451624,36.6,42.907248,-85.79197839999999
Jersey City,242617.0,44.9140074026659,34.02,40.7177545,-74.0431435
Johnson City,71137.0,0.6026688338872588,38.3,36.3134397,-82.3534727
Joint Base Anacostia-Bolling,38152.0,37.07426018983808,28.9,38.8456784,-77.0097478
Joliet,48429.0,2.5091989182958727,36.1,41.525031,-88.0817251
Jonesboro,137073.0,0.8764647290413912,32.53333333333334,35.84229670000001,-90.704279
Jonesborough,28040.0,0.0,41.7,36.2942722,-82.4734787
Joplin,36227.0,0.26672851675750897,35.5,37.08422710000001,-94.51328099999999
Juana Díaz,47106.0,1.7988252569750367,36.4,18.0534372,-66.5075079
Juncos,40863.0,0.4774535809018568,35.4,39.7825575,-86.2369057
Junction City,28128.0,0.23043133866205806,27.5,39.0286093,-96.83139779999999
Juneau,29855.0,4.675706792887297,37.5,58.3019444,-134.4197221
Jupiter,51400.0,0.10999431063910488,41.1,26.9342246,-80.0942087
Jupiter Point,31760.0,3.0906322260447805,30.0,26.9765116,-80.0880494
Jurupa Valley,28649.0,1.394650895930797,34.1,33.9971974,-117.4854802
KIMBERLIN HGT,38350.0,0.6312784761486524,38.7,35.9306417,-83.7512873
KINGSVL NAVAL,30590.0,0.6441598758246022,27.6,27.495298,-97.81871559999999
Kahului,25770.0,4.102134784428631,40.0,20.8893351,-156.4729469
Kailua,53555.0,3.2659799734414814,34.4,21.4022222,-157.7394444
Kailua-Kona,35334.0,0.3885184111336619,40.8,19.639994,-155.9969261
Kalamazoo,97950.0,2.3226375661458203,31.26666666666667,42.2917069,-85.5872286
Kaneohe,52637.0,4.733418081208406,42.0,21.3996475,-157.7973653
Kankakee,36519.0,2.534481551494784,35.8,41.1200325,-87.8611531
Kannapolis,26845.0,0.4414016755247275,36.0,35.4873613,-80.6217341
Kansas City,122981.0,1.4703656238066969,34.65,39.0997265,-94.5785667
Kapolei,42793.0,5.339939443985687,33.3,21.3353909,-158.0568965
Katy,251836.0,2.3740629309817822,34.0,29.7857765,-95.8245093
Kaukauna,25865.0,0.7102478620089868,36.2,44.2780432,-88.27205029999999
Kaysville,34740.0,4.185200161746867,29.2,41.0352216,-111.9385521
Kearny,41538.0,13.169608595548734,36.7,40.7684342,-74.1454214
Keizer,38718.0,1.9977672013631824,35.2,44.9901194,-123.0262077
Keller,102128.0,0.21850928574878176,35.3,38.3630638,-98.76628869999999
Kenner,52069.0,0.378997236478484,38.4,29.9940924,-90.2417434
Kennesaw,95915.0,1.5951491616083433,33.65,34.0234337,-84.6154897
Kenneth City,26243.0,1.8500858287240132,48.1,27.8155812,-82.72010039999999
Kennewick,79780.0,1.539648143129326,35.2,46.2086683,-119.119948
Kenosha,89295.0,1.313448621584448,34.800000000000004,42.5847425,-87.82118539999999
Kent,192073.0,5.0163437200268985,33.279999999999994,41.1536674,-81.3578859
Kent Cliffs,25467.0,7.677446451070979,43.3,41.4560704,-73.7533449
Kentwood,71441.0,2.3114493409648,35.45,42.8694731,-85.64474919999999
Kernersville,51506.0,0.16416510318949346,41.2,36.1198588,-80.07365329999999
Kerrville,39536.0,0.21517625466742613,47.2,30.0474332,-99.1403189
Kihei,28485.0,2.4024240675275954,40.4,20.7644275,-156.4450063
Kilgore,25238.0,0.0,34.9,32.3862619,-94.87577089999999
Killeen,155417.0,0.2633102029207671,26.4,31.1171194,-97.72779589999999
Kingman,26010.0,0.0,44.4,35.189443,-114.0530065
Kings Mountain,25600.0,0.0,43.5,35.2451342,-81.34119419999999
Kingsport,66754.0,0.2442461815137837,45.0,36.548434,-82.5618186
Kingston,34752.0,2.651397273915479,42.0,41.9270367,-73.9973608
Kingwood,29292.0,5.436316375789083,39.6,30.0500255,-95.18447739999999
Kirkland,77940.0,7.462754367319549,37.5,39.843393,-88.975275
Kirklyn,40251.0,24.038963297964862,32.7,39.9691288,-75.2905595
Kirkwood,29227.0,8.555091268968551,42.7,41.9109667,-91.65216009999999
Kiryas Joel,48838.0,9.745762711864408,23.9,41.3420381,-74.167924
Kissimmee,192680.0,1.9141111427204696,35.32,28.2919557,-81.40757099999999
Klamath Falls,29689.0,0.33492422339445693,40.3,42.224867,-121.7816704
Knoxville,156693.0,0.6906130112890884,36.88,35.9606384,-83.9207392
Kokomo,75335.0,0.4511924849603575,40.8,40.486427,-86.13360329999999
Kolin,35132.0,1.1055909313553984,37.5,31.2832391,-92.322633
Kuna,26243.0,0.0,31.2,43.4918307,-116.4201223
LAKE CLARKE,25355.0,0.7952796305797845,36.2,39.9212113,-76.3919061
LAKE LINCOLND,26355.0,5.494034435950562,40.9,31.6797076,-90.3392243
LAKE TAPWINGO,30539.0,0.3784230081188936,39.3,39.0213953,-94.3116155
LAUD BY SEA,28581.0,1.7131931166347991,55.7,26.192028,-80.0964326
LAUREL PARK,29932.0,1.2146396036439189,40.6,38.7660641,-90.57050819999999
LOS RNCHS ABQ,98298.0,1.6819785128179323,37.1,35.1619885,-106.6428038
LRAFB,39283.0,0.07985853630711312,35.0,34.9257574,-92.1191349
LUTHVLE TIMON,37384.0,2.5622061387289343,47.3,39.4354087,-76.6123884
La Costa,43627.0,1.9876041889292584,41.9,39.2459706,-94.42010789999999
La Crosse,50298.0,1.3466108407830713,29.5,43.8137751,-91.25190169999999
La Habra Heights,68899.0,3.2841197851330053,34.6,33.9608461,-117.9506186
La Jolla,39241.0,4.5874094953849545,41.8,32.8328112,-117.2712717
La Mesa,72912.0,2.596218499501815,38.8,41.291525,-96.16140829999999
La Mirada,49543.0,1.7389309474650148,38.4,33.9172357,-118.0120086
La Porte,79581.0,0.2938693816056406,38.35,29.6657838,-95.0193728
La Quinta,38462.0,0.5824728620598358,45.3,37.0530154,-94.4792518
La Vergne,32634.0,0.6878203880345208,31.4,36.0156178,-86.5819394
La Verne,33969.0,2.4044883783061715,41.6,34.1008426,-117.7678355
LaGrange,53292.0,0.1935295463944461,35.5,33.0362218,-85.0322444
LaPlace,33393.0,0.08605282319454557,34.6,30.0665907,-90.4800848
Lacey,70521.0,2.10709865647999,35.6,47.0358969,-122.8232553
Ladson,80087.0,0.12737174982431482,33.7,32.9857275,-80.1098123
Lafayette,236375.0,3.6041581071606936,36.51428571428572,37.8857582,-122.1180201
Lafayette Springs,38419.0,0.5912539045069165,29.8,30.1262789,-83.22693439999999
Laguna Beach,144865.0,1.3482124226038297,40.66666666666666,33.5427189,-117.7853568
Lajas,25510.0,0.2815202091292982,41.0,18.049962,-67.0593449
Lake Charles,92943.0,0.3479441072860132,35.80000000000001,30.2265949,-93.2173758
Lake Elsinore,51816.0,1.4114291334710338,30.5,33.6680772,-117.3272615
Lake Forest,59657.0,0.6163328197226502,38.9,33.6469437,-117.6861023
Lake Hallie,31938.0,0.025363008052755057,41.1,44.8757937,-91.44071459999999
Lake Hamilton,43047.0,0.1956271576524741,44.4,34.4245347,-93.09517950000001
Lake Park,32573.0,0.480092177698118,36.7,36.3268655,-95.58213959999999
Lake Shore,60439.0,0.8576116907644199,39.5,44.8067022,-91.5153867
Lake Stevens,31952.0,2.1698538407056853,34.4,48.01509799999999,-122.0637425
Lake View Terrace,91701.0,4.326252132113506,34.1,34.2763908,-118.3611912
Lake Villa,34859.0,2.5824705032506623,38.5,42.4169651,-88.0739708
Lake Worth,172849.0,2.3231882448982333,39.375,26.6167555,-80.0684479
Lake Wylie,31611.0,0.23763552651121345,38.5,35.108476,-81.0428538
Lake in the Hills,61512.0,2.4516331364772723,38.1,42.18169080000001,-88.33036179999999
Lakehurst,32508.0,0.8635368523473608,69.0,40.014561,-74.3112574
Lakeland,170570.0,0.5618726734748531,40.78,28.0394654,-81.9498042
Lakeside,42323.0,0.8463863698818357,38.6,38.6613181,-96.4904749
Lakesite,26913.0,0.16931387567523987,43.1,35.2086819,-85.126899
Lakeville,48915.0,2.760428714627188,36.0,44.6496868,-93.24271999999999
Lakewood,153899.0,2.1242728280152505,33.5,39.7047095,-105.0813734
Lancaster,366460.0,1.7160428624741864,36.385714285714286,40.0378755,-76.3055144
Land O' Lakes,25323.0,0.1946314167545211,40.3,37.7174307,-97.33359659999999
Landover,35901.0,24.217938358536305,34.3,38.9340002,-76.8966397
Lansdowne,48876.0,3.3504011611498608,35.4,39.0832176,-77.4793641
Lansing,161947.0,3.5893853571724663,36.46,42.732535,-84.5555347
Lapeer,30540.0,0.7688649334178821,44.2,43.0514161,-83.31883409999999
Laredo,257786.0,1.3214546021524085,28.380000000000006,27.5035613,-99.5075519
Lares,28442.0,0.0,38.3,39.8016401,-121.8514979
Largo,28234.0,1.7085862966175196,50.1,27.9094665,-82.7873244
Larkfield-Wikiup,44918.0,1.7468944099378882,37.9,38.51453350000001,-122.7576589
Las Cruces,145927.0,0.3764714289202944,34.46,32.3199396,-106.7636538
Las Piedras,38435.0,0.13219442749644092,36.5,18.1855753,-65.87362449999999
Las Vegas,1235945.0,4.64707707249008,36.455172413793115,36.1699412,-115.1398296
Latrobe,28440.0,0.3967309370784734,44.6,40.3211808,-79.37948109999999
Laughlin Air Force Base,48556.0,0.21908595302389566,32.0,29.3565576,-100.7830826
Laurel,63148.0,6.989177691025303,36.15,37.2256902,-95.7061074
Laurinburg,25861.0,0.19488112251526568,39.5,34.7740494,-79.46282479999999
Laveen Village,39137.0,0.5036440125614742,28.9,33.3628227,-112.169317
Lawndale,35854.0,3.0756087142246904,32.9,33.887237,-118.3525744
Lawrence,172926.0,2.6289141073560662,30.34,38.9716689,-95.2352501
Lawrenceville,236710.0,0.9795745541946892,34.475,40.3016375,-74.7361013
Lawton,51391.0,0.975609756097561,31.6,34.6035669,-98.39592909999999
Layton,45635.0,2.781661283324495,28.8,41.0602216,-111.9710529
League City,75772.0,1.5036039992766166,35.6,29.5074538,-95.0949303
Leander,51247.0,0.5843624605555339,33.7,30.5788055,-97.8530686
Leavenworth,35444.0,0.2219233355749832,38.9,47.5962326,-120.6614765
Lebanon,140662.0,0.7241454675265435,38.95,33.854721,35.862285
Leesburg,70047.0,1.971956120315,49.05,39.1156615,-77.56360149999999
Lehman township,29608.0,4.455248266517892,35.6,41.1499987,-74.9910112
Leland,29003.0,0.07130407225479322,39.3,45.0229612,-85.76017970000001
Leland Grove,40172.0,1.7992842084620286,40.1,39.7769953,-89.67926709999999
Lemon Grove,26027.0,4.62710941752858,35.8,32.7425516,-117.0314172
Lemoore,37062.0,2.348973433524644,27.4,36.3007835,-119.7829107
Lenexa,101632.0,0.5003541987008533,36.75,38.9536174,-94.73357089999999
Leominster,40978.0,1.38801261829653,41.4,42.5250906,-71.759794
Levittown,42321.0,9.408159531650199,41.3,40.7259336,-73.51429209999999
Lewis Center,26130.0,0.059448614104183686,33.6,40.1983884,-83.0100987
Lewiston,70816.0,0.49104801225297495,40.05,46.4004089,-117.001189
Lewisville,114701.0,1.2385311086069688,32.2,33.046233,-96.994174
Lexington,441977.0,1.511343993138887,35.46153846153846,38.0405837,-84.5037164
Lexington Park,25580.0,1.7347600518806745,30.5,38.2575517,-76.4620928
Liberty,37005.0,0.2850595271365491,38.6,38.9714784,-95.2356564
Liberty Township,52769.0,1.0360400247941202,34.7,39.401514,-84.40943589999999
Libertyville,29284.0,5.362062875309078,45.1,42.2830786,-87.9531303
Lilburn,62321.0,0.5755446488471452,38.0,33.8901036,-84.14297189999999
Lincoln,175582.0,1.0155768181281697,37.0,37.2242647,-95.7301833
Lincoln Acres,61262.0,6.607115935474145,31.8,32.6678312,-117.0728066
Lincoln Heights,39333.0,14.002232419694902,35.3,34.0736835,-118.2117682
Lincoln Park,37458.0,1.0114037469454251,37.7,41.9254701,-87.64877829999999
Lincolnton,38795.0,0.30485982425727776,41.1,35.473745,-81.2545251
Linda,32742.0,1.004343105320304,32.4,37.7236126,-97.435132
Linden,42527.0,8.090185676392572,39.0,36.045891,-95.853642
Lindenhurst,44923.0,9.548770366487572,41.6,40.68676670000001,-73.3734547
Lindenwold,44669.0,7.569977478512663,36.0,39.8201681,-74.9851678
Linfield,25694.0,0.7836531419364289,40.2,45.2006802,-123.1993365
Lino Lakes,27654.0,2.5692762980898576,39.1,45.1602442,-93.0888324
Lisle,27235.0,7.965569066812407,37.1,41.801141,-88.0747875
Litchfield Park,28747.0,0.37979491074819605,36.3,33.4933743,-112.3579364
Lithonia,53237.0,7.124296232135125,34.0,33.7123305,-84.1051939
Lititz,42717.0,1.2576511094108649,41.6,40.1573169,-76.3069014
Little Chute,26451.0,2.854130582122148,36.3,44.2799872,-88.3184394
Little Rock,62104.0,1.1277368737478288,31.4,34.7464809,-92.28959479999999
Littleton,284786.0,2.9818568670692427,39.8875,39.613321,-105.0166498
Livermore,87825.0,3.6604334905408864,39.3,37.6818688,-121.7684732
Liverpool,30295.0,1.0302955967128664,37.9,32.6564981,-115.4763241
Livingston,62300.0,4.5439510356095765,43.2,40.7862871,-74.3300842
Livonia,95888.0,0.13451511367826288,44.63333333333333,42.36837,-83.35270969999999
Lockhart,35374.0,2.4807784718885157,32.4,29.8849441,-97.6699996
Lockport,50605.0,0.6447507953340403,41.5,43.1706128,-78.6903098
Lodi,73484.0,0.5613807017935454,37.05,38.1341477,-121.2722194
Logan,45253.0,3.3434510669610007,24.0,47.22217939999999,-120.9946899
Logansport,28626.0,0.9463207701093164,38.2,40.7544843,-86.3566659
Loganville,58850.0,0.3815352070111816,35.1,33.8389977,-83.90073819999999
Loma Linda,36507.0,0.3650467716176135,39.0,34.0483474,-117.2611527
Lombard,52833.0,4.377491291701081,40.5,41.8800296,-88.00784349999999
Lompoc,55176.0,3.628715388526788,34.0,34.6391501,-120.4579409
Londonderry,33585.0,0.5747755638274579,38.7,54.9966124,-7.3085748
Long Beach,543351.0,6.413759158772539,35.63333333333333,33.7700504,-118.1937395
Long Branch,30882.0,5.9937995177402685,35.1,40.30427780000001,-73.9923596
Long Creek,35769.0,0.7489731819280019,43.0,35.3122362,-81.1582079
Long Grove,42221.0,3.7123715124816448,42.0,42.1783584,-87.99785179999999
Long Island City,163789.0,71.09048184491006,35.22,40.744679,-73.9485424
Longmont,89632.0,2.8788810747267988,35.65,40.1672068,-105.1019275
Longview,108345.0,0.2924473303051393,38.76666666666667,32.5007037,-94.74048909999999
Longwood,30189.0,0.0601006686199384,43.5,38.037494,-84.4670637
Lorain,28628.0,0.3281455090943184,36.7,41.452819,-82.1823746
Lorton,34031.0,8.149708360337005,35.8,38.704282,-77.2277603
Los Angeles,1019978.0,12.176150608273575,32.65714285714286,34.0522342,-118.2436849
Los Banos,39439.0,0.17308524448290782,30.6,37.0582786,-120.8499151
Los Gatos,25898.0,0.7688364941055869,44.5,37.2358078,-121.9623751
